"Id","MSSubClass","LotFrontage","LotArea","OverallQual","OverallCond","YearBuilt","YearRemodAdd","MasVnrArea","BsmtFinSF1","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","X1stFlrSF","X2ndFlrSF","LowQualFinSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","TotRmsAbvGrd","Fireplaces","GarageYrBlt","GarageCars","GarageArea","WoodDeckSF","OpenPorchSF","EnclosedPorch","X3SsnPorch","ScreenPorch","PoolArea","MiscVal","MoSold","YrSold","SalePrice","cAlley","cBldgType","cBsmtCond","cBsmtExposure","cBsmtFinType1","cBsmtFinType2","cBsmtQual","cCentralAir","cCondition2","cElectrical","cExterCond","cExterQual","cFence","cFireplaceQu","cFoundation","cFunctional","cGarageCond","cGarageFinish","cGarageQual","cGarageType","cHeating","cHeatingQC","cKitchenQual","cLandContour","cLandSlope","cLotConfig","cLotShape","cMasVnrType","cMiscFeature","cMSSubClass","cMSZoning","cPavedDrive","cPoolQC","cRoofMatl","cRoofStyle","cSaleCondition","cSaleType","cStreet","cUtilities","cNeighborhood","cExterior1st","cExterior2nd","cHouseStyle","BRBR","GLARooms","GQGC","GRGR","OQEC","OQFB","OQGLA","OQTBSF","OQYB","OQYR","logSalePrice","logX1stFlrSF","logX2ndFlrSF","logX3SsnPorch","logBsmtFinSF1","logBsmtFinSF2","logBsmtUnfSF","logEnclosedPorch","logGarageArea","logGrLivArea","logLotArea","logLotFrontage","logLowQualFinSF","logMasVnrArea","logMiscVal","logOpenPorchSF","logPoolArea","logScreenPorch","logTotalBsmtSF","logWoodDeckSF"
284,20,74,9612,8,5,2008,2009,72,0,0,1468,1468,1468,0,0,1468,0,0,2,0,3,1,6,1,2008,3,898,210,150,0,0,0,0,0,12,1,244600,0,1,3,0,4,5,4,1,0,1,3,4,0,4,1,0,3,1,3,1,1,5,4,1,1,0,1,1,0,1,3,1,0,0,0,4,5,1,1,0,2,2,1.75985,-0.287682072451781,5.50397560352123,2.30258509299405,0.682172760419482,3.2188758248682,2.83321334405622,9.37118289709301,9.37118289709301,9.68439827154996,9.68489612456914,12.4073835905343,7.29233717617388,0,0,0,0,7.29233717617388,0,6.80128303447162,7.29233717617388,9.17087162806582,4.31748811353631,0,4.29045944114839,0,5.01727983681492,0,0,0,5.35185813347607
285,120,50,8012,6,5,1992,1992,0,430,0,1145,1575,1575,0,0,1575,1,0,2,0,2,1,5,0,1992,2,529,0,0,52,0,0,0,0,7,3,179200,0,1,3,0,5,5,4,1,0,1,3,4,0,0,1,0,3,1,3,1,1,4,4,1,1,0,1,0,0,1,3,1,0,0,0,3,3,1,1,0,1,2,1.75985,0,5.75574221358691,1.94591014905531,0.717580430162022,2.94443897916644,2.56494935746154,9.15387583499506,9.15387583499506,9.38873757187798,9.38873757187798,12.0962633598645,7.36264527041782,0,0,6.06610809010375,0,7.04403289727469,3.97029191355212,6.27287700654617,7.36264527041782,8.98882050177807,3.93182563272433,0,0,0,0,0,0,0,0
286,160,35,4251,7,5,2006,2007,0,0,0,625,625,625,625,0,1250,0,0,2,1,2,1,5,0,2006,2,528,0,54,0,0,0,0,0,6,3,164700,0,1,3,0,4,5,4,1,0,1,3,4,0,0,1,0,3,1,3,0,1,5,4,1,1,0,0,0,0,0,4,1,0,0,0,4,5,1,1,0,1,1,2.10051,0.287682072451781,5.52545293913178,1.94591014905531,0.605905636312835,3.09104245335832,2.70805020110221,9.07692325853583,8.38389034410182,9.54987932996818,9.55037767476189,12.0118869877927,6.4393503711001,6.4393503711001,0,0,0,6.4393503711001,0,6.2709884318583,7.13169851046691,8.35514473946184,3.58351893845611,0,0,0,4.00733318523247,0,0,0,0
287,50,77,9786,6,7,1962,1981,0,600,0,312,912,1085,649,0,1734,0,0,1,1,3,1,7,1,1962,2,440,0,0,0,0,128,0,0,6,4,159000,0,1,3,0,2,5,3,1,0,1,3,3,2,4,0,0,3,1,3,1,1,3,4,0,1,0,0,0,0,0,3,1,0,0,0,3,3,1,1,0,1,1,1.43116,-0.287682072451781,5.51630479071288,1.94591014905531,0.767983144016704,2.94443897916644,1.94591014905531,9.25004173882773,8.60758219114392,9.3735640530782,9.38320064498062,11.9766657704908,6.99025650049388,6.47697236288968,0,6.39859493453521,0,5.74620319054015,0,6.08904487544685,7.45876269238096,9.18881025342582,4.35670882668959,0,0,0,0,0,4.85981240436167,4.85981240436167,0
288,20,86.5488,8125,4,4,1971,1971,0,614,0,244,858,858,0,0,858,0,0,1,0,3,1,5,0,2004,0,0,0,0,0,0,0,0,0,6,4,88000,0,1,3,0,2,5,3,1,0,1,3,3,0,0,0,0,0,0,0,0,1,3,3,1,1,0,0,0,0,1,3,1,0,0,0,3,3,1,1,0,1,1,1.75985,-0.693147180559945,5.15097677864933,0,0.452164447297824,2.56494935746154,1.6094379124341,8.14118979345769,8.14118979345769,8.97271749939714,8.97271749939714,11.3851034570321,6.75576892198425,0,0,6.42162226780652,0,5.50125821054473,0,0,6.75576892198425,9.00282407654767,4.47219635218447,0,0,0,0,0,0,0,0
289,20,34.7568,9819,5,5,1967,1967,31,450,0,432,882,900,0,0,900,0,0,1,0,3,1,5,0,1970,1,280,0,0,0,0,0,0,0,2,0,122000,0,1,3,0,2,5,3,1,0,1,4,3,1,0,0,0,3,0,3,0,1,3,3,1,1,0,0,1,0,1,3,1,0,0,0,3,3,1,1,0,1,1,1.75985,-0.693147180559945,5.19849703126583,1.38629436111989,0.46981374508278,3.04452243772342,1.79175946922805,8.41205487329293,8.39185670010494,9.19380440333608,9.19380440333608,11.7117845204031,6.80350525760834,0,0,6.11146733950268,0,6.07073772800249,0,5.63835466933375,6.80350525760834,9.19217640134851,3.57674046084264,0,3.46573590279973,0,0,0,0,0,0
290,70,60,8730,6,7,1915,2003,0,0,0,698,698,698,698,0,1396,0,0,1,0,3,1,7,0,2003,1,384,0,0,0,0,259,0,0,7,3,153575,0,1,3,0,4,5,3,1,0,0,3,3,0,0,0,0,3,0,3,0,1,5,3,1,1,0,1,0,0,0,3,1,0,0,0,3,3,1,1,0,1,1,2.10051,-0.693147180559945,5.30045793104715,1.38629436111989,0.657621272974997,2.94443897916644,1.94591014905531,9.03324513415381,8.34021732094704,9.34931939925763,9.39424400995279,11.9419508374874,6.54965074223381,6.54965074223381,0,0,0,6.54965074223381,0,5.95324333428778,7.24208235925696,9.07463518981081,4.11087386417331,0,0,0,0,0,5.56068163101553,5.56068163101553,0
291,60,120,15611,8,5,2006,2006,0,0,0,1079,1079,1079,840,0,1919,0,0,2,1,3,1,8,1,2006,2,685,0,51,0,0,0,0,0,7,4,233230,0,1,3,2,4,5,4,1,0,1,3,4,0,4,1,0,3,1,4,1,1,5,4,1,1,0,1,0,0,1,3,1,0,0,0,4,5,1,1,0,2,2,2.10051,0,5.48427812673453,2.19722457733622,0.823598783072933,3.2188758248682,2.83321334405622,9.6390661736589,9.06334734823552,9.68340182132116,9.68340182132116,12.3597846577283,6.98471632011827,6.73459165997295,0,0,0,6.98471632011827,0,6.53087762772588,7.56008046502183,9.65579512830051,4.79579054559674,0,0,0,3.95124371858143,0,0,0,0
292,190,55,5687,5,6,1912,2000,0,210,0,570,780,936,780,0,1716,1,0,2,0,6,1,9,0,1958,0,0,0,184,0,0,0,0,0,3,2,135900,1,0,2,0,2,5,3,0,0,1,2,3,0,0,1,0,0,0,0,0,1,5,2,0,1,0,1,0,0,0,3,0,0,0,0,3,3,1,1,0,2,2,2.10051,-0.847297860387204,5.25575775212924,0,0.762403048923674,2.39789527279837,2.39789527279837,9.05730573580712,8.26898820950666,9.16544760308545,9.21044036697652,11.8196819584639,6.84268328223842,6.66057514983969,0,5.35185813347607,0,6.34738920965601,0,0,7.44833386089748,8.64611397148308,4.02535169073515,0,0,0,5.22035582507832,0,0,0,0
293,50,60,11409,5,4,1949,2008,0,292,0,476,768,1148,568,0,1716,0,0,1,1,3,1,8,1,1949,1,281,0,0,0,0,160,0,0,1,1,131000,0,1,3,0,2,5,3,1,0,1,3,3,0,4,0,1,3,0,3,1,1,4,3,1,1,0,1,0,0,0,3,1,0,0,0,3,3,1,1,0,1,1,1.43116,-0.287682072451781,5.3729609095438,1.38629436111989,0.762403048923674,2.77258872223978,1.79175946922805,9.05730573580712,8.2534880283459,9.18461222340345,9.21443198987944,11.7829602357419,7.04664727784876,6.34388043412633,0,5.68017260901707,0,6.16751649088834,0,5.64190707093811,7.44833386089748,9.34224544285612,4.11087386417331,0,0,0,0,0,5.08140436498446,5.08140436498446,0
294,60,60.3876,16659,7,7,1977,1994,34,795,0,0,795,1468,795,0,2263,1,0,2,1,3,1,9,1,1977,2,539,0,250,0,0,0,0,0,3,4,235000,0,1,3,0,3,5,3,1,0,1,3,3,0,3,0,0,3,1,3,1,1,2,4,1,1,0,0,1,0,1,3,1,0,0,0,3,3,1,1,0,1,1,2.10051,0,5.53119120250482,1.94591014905531,0.919446871662963,3.09104245335832,2.70805020110221,9.67041992002422,8.62443194208584,9.53531822917166,9.54387974051276,12.3673450484364,7.29233717617388,6.67959918584438,0,6.67959918584438,0,0,0,6.29156913955832,7.72488843932307,9.72076591572083,4.11720786036017,0,3.55534806148941,0,5.52545293913178,0,0,0,0
295,20,80,9600,6,5,1953,1953,238,1285,0,131,1416,1644,0,0,1644,1,0,1,0,3,1,7,2,1953,2,418,110,0,0,0,0,0,0,10,1,167000,0,1,3,0,5,5,3,1,0,1,3,3,0,4,0,0,3,1,3,1,1,3,3,1,1,0,1,1,0,1,3,1,0,0,1,3,3,1,1,0,1,1,1.75985,-0.693147180559945,5.46322629486481,1.94591014905531,0.739765981679727,2.94443897916644,1.94591014905531,9.19674841845672,9.04746843900354,9.3689667352586,9.3689667352586,12.0257550794049,7.40549566319947,0,0,7.15929190479756,0,4.88280192258637,0,6.03787091992214,7.40549566319947,9.16962253869762,4.39444915467244,0,5.47646355193151,0,0,0,0,0,4.70953020131233
296,80,37,7937,6,6,1984,1984,0,819,0,184,1003,1003,0,0,1003,1,0,1,0,3,1,6,0,1984,2,588,120,0,0,0,0,0,0,3,4,142500,0,1,3,2,5,5,3,1,0,1,3,3,2,0,0,0,3,0,3,0,1,3,3,1,1,1,0,0,0,0,3,1,0,0,0,3,3,1,1,0,1,1,1.66703,-0.693147180559945,5.12495555112555,1.94591014905531,0.511821995772362,2.94443897916644,1.94591014905531,8.70267641154777,8.70267641154777,9.38471375892096,9.38471375892096,11.8671042962101,6.91174730025167,0,0,6.7093043402583,0,5.22035582507832,0,6.37842618365159,6.91174730025167,8.97941663334301,3.63758615972639,0,0,0,0,0,0,0,4.79579054559674
297,50,75,13710,5,5,1950,1950,0,420,0,490,910,910,648,0,1558,0,0,1,1,4,1,6,0,1950,1,282,289,0,0,0,0,0,0,6,3,152000,0,1,3,0,2,5,3,1,0,0,3,3,1,0,0,0,3,0,3,1,1,3,3,1,1,0,1,0,0,0,2,1,0,0,0,3,3,1,1,0,1,1,1.43116,-0.510825623765991,5.5632424518772,1.38629436111989,0.712038009776012,2.77258872223978,1.79175946922805,8.96072450033086,8.42310226801664,9.18512512283512,9.18512512283512,11.9316423787541,6.81454289725996,6.47543271670409,0,6.04263283368238,0,6.19644412779452,0,5.64544689764324,7.35179986905778,9.52595370935665,4.33073334028633,0,0,0,0,0,0,0,5.66988092298052
298,60,66,7399,7,5,1997,1998,1600,649,0,326,975,975,975,0,1950,0,0,2,1,3,1,7,1,1997,2,576,0,10,0,0,198,0,0,6,3,239000,0,1,3,0,2,5,4,1,0,1,3,4,0,3,1,0,3,1,3,0,1,5,4,1,1,0,0,1,0,1,4,1,0,0,1,3,3,1,1,0,2,2,2.10051,0,5.63325781834076,1.94591014905531,0.832622906933497,3.09104245335832,2.70805020110221,9.52156805800298,8.82849412946665,9.5453830157878,9.5458836057793,12.3842230150053,6.88346258641309,6.88346258641309,0,6.47697236288968,0,5.78996017089725,0,6.3578422665081,7.57609734062311,8.90923527919226,4.20469261939097,0,7.37838371299671,0,2.39789527279837,0,5.29330482472449,5.29330482472449,0
299,60,90,11700,6,6,1968,1968,365,384,175,143,702,1041,702,0,1743,0,1,1,2,3,1,7,1,1968,2,539,224,0,0,0,0,0,0,6,3,175000,0,1,3,0,3,3,3,1,0,1,3,4,0,4,0,0,3,0,3,1,1,4,3,1,1,0,1,1,0,1,3,1,0,0,0,3,3,1,1,0,1,1,2.10051,0,5.52146091786225,1.94591014905531,0.770761558286783,2.94443897916644,1.94591014905531,9.25521813075427,8.34593026197902,9.37661723160128,9.37661723160128,12.072546967175,6.94889722231331,6.55535689181067,0,5.95324333428778,5.17048399503815,4.969813299576,0,6.29156913955832,7.46393660446893,9.36742958721896,4.51085950651685,0,5.90263333340137,0,0,0,0,0,5.41610040220442
300,20,80,14000,6,8,1950,2004,0,0,0,1092,1092,1152,0,0,1152,0,1,1,0,3,1,6,1,1950,1,300,0,36,0,0,0,0,0,8,1,158500,0,1,3,0,4,5,3,1,0,1,4,3,2,4,0,0,3,0,3,1,1,5,4,1,1,0,1,0,0,1,3,1,0,0,0,2,3,1,1,0,1,1,1.75985,-0.693147180559945,5.26269018890489,1.38629436111989,0.569629004592436,3.2188758248682,1.94591014905531,8.84115897594526,8.7876782390395,9.36742958721896,9.39474309497396,11.9735161814278,7.05012252026906,0,0,0,0,6.99668148817654,0,5.70711026474888,7.05012252026906,9.54688403461792,4.39444915467244,0,0,0,3.61091791264422,0,0,0,0
301,190,90,15750,5,5,1953,1953,56,841,0,324,1165,1336,0,0,1336,1,0,1,0,2,1,5,2,1953,1,375,0,0,0,0,0,0,0,6,4,157000,0,0,3,1,2,5,3,1,0,1,3,3,0,4,0,0,3,0,3,1,1,3,3,1,1,0,1,1,0,0,3,1,0,0,1,3,3,1,1,0,1,1,1.75985,-0.405465108108164,5.59173297084758,1.38629436111989,0.636690956684247,2.77258872223978,1.79175946922805,8.80702295592548,8.67008593751938,9.1866622446216,9.1866622446216,11.9640074537369,7.19818357710194,0,0,6.73578001424233,0,5.78382518232974,0,5.92958914338989,7.19818357710194,9.66465913430174,4.51085950651685,0,4.04305126783455,0,0,0,0,0,0
302,60,66,16226,8,5,1998,1999,0,281,0,747,1028,1210,1242,0,2452,0,0,2,1,4,1,9,1,1998,2,683,208,50,0,0,0,0,0,5,3,267000,0,1,3,0,5,5,4,1,0,1,3,4,0,3,1,0,3,1,3,1,1,5,4,1,1,0,0,0,0,1,3,1,0,0,0,3,3,1,1,0,2,2,2.10051,-0.22314355131421,5.61109847305484,1.94591014905531,0.968442484932204,3.2188758248682,2.83321334405622,9.88415181622939,9.01493357563357,9.67940606149394,9.67990640549087,12.4950076826937,7.09920174355309,7.12528309151071,0,5.64190707093811,0,6.61740297797448,0,6.52795791762255,7.80506704425849,9.69443180053954,4.20469261939097,0,0,0,3.93182563272433,0,0,0,5.34233425196481
303,20,118,13704,7,5,2001,2002,150,0,0,1541,1541,1541,0,0,1541,0,0,2,0,3,1,6,1,2001,3,843,468,81,0,0,0,0,0,1,4,205000,0,1,3,0,4,5,4,1,0,1,3,4,0,3,1,0,3,1,3,1,1,5,4,1,1,0,0,1,0,1,3,1,0,0,0,3,3,1,1,0,2,2,1.75985,-0.287682072451781,5.55231338134501,2.30258509299405,0.706464699683012,3.09104245335832,2.70805020110221,9.28618968425962,9.28618968425962,9.54738387396569,9.54788346359889,12.2307701361574,7.34083555412327,0,0,0,0,7.34083555412327,0,6.73815249459596,7.34083555412327,9.52551600873689,4.77912349311153,0,5.01727983681492,0,4.40671924726425,0,0,0,6.15060276844628
304,20,70,9800,5,7,1972,1972,0,894,0,0,894,894,0,0,894,1,0,1,0,3,1,5,0,1975,2,552,256,0,0,0,0,0,0,7,4,149900,0,1,3,0,3,5,3,1,0,1,3,3,2,0,1,0,3,0,3,1,1,3,3,1,1,0,1,0,0,1,3,1,0,0,0,2,3,1,1,0,2,2,1.75985,-0.693147180559945,5.19184512203752,1.94591014905531,0.467311408106586,2.77258872223978,1.79175946922805,8.40536737623398,8.40536737623398,9.19634286233233,9.19634286233233,11.9177303551825,6.79682371827486,0,0,6.79682371827486,0,0,0,6.31535800152233,6.79682371827486,9.19023970026918,4.26267987704132,0,0,0,0,0,0,0,5.54907608489522
305,75,87,18386,7,9,1880,2002,0,0,0,1470,1470,1675,1818,0,3493,0,0,3,0,3,1,10,1,2003,3,870,302,0,0,0,0,0,0,5,2,295000,0,1,3,0,4,5,3,1,0,1,3,3,0,5,0,0,3,0,3,1,1,5,4,1,1,0,1,0,0,0,2,1,0,0,0,3,3,1,1,0,2,2,2.2,0,5.85878993020344,2.30258509299405,1.20221755682613,3.09104245335832,3.09104245335832,10.1044672911486,9.23902500583609,9.48501318983432,9.54788346359889,12.5947340251467,7.42416528104203,7.50604217851812,0,0,0,7.29369772060144,0,6.7696419768525,8.158802490694,9.81939917215384,4.47733681447821,0,0,0,0,0,0,0,5.71373280550937
306,20,80,10386,8,5,2004,2005,246,1464,0,536,2000,2000,0,0,2000,1,0,2,0,3,1,8,0,2004,3,888,168,0,0,0,0,0,0,7,3,305900,0,1,3,0,5,5,4,1,0,1,3,4,0,0,1,0,3,1,3,1,1,5,4,1,1,0,1,1,0,1,3,1,0,0,0,3,3,1,1,0,2,2,1.75985,-0.287682072451781,5.52545293913178,2.30258509299405,0.847008498699712,3.2188758248682,2.83321334405622,9.68040649926887,9.68040649926887,9.68240437718884,9.68290322361684,12.6310167991758,7.60140233458373,0,0,7.28961052145117,0,6.28599809450886,0,6.7900972355139,7.60140233458373,9.24831030322781,4.39444915467244,0,5.50938833662798,0,0,0,0,0,5.12989871492307
307,60,116,13474,7,5,1990,1991,246,700,0,0,700,1122,1121,0,2243,1,0,2,1,4,1,8,1,1990,3,746,127,44,224,0,0,0,0,6,3,225000,0,1,3,0,3,5,4,1,0,1,3,4,0,3,0,0,3,1,3,1,1,4,4,1,1,0,1,1,0,1,3,1,0,0,0,3,3,1,1,0,1,1,2.10051,-0.22314355131421,5.6396882992269,2.30258509299405,0.914118867710709,3.09104245335832,2.70805020110221,9.6615433717582,8.49719454490955,9.54187185170622,9.54237420199846,12.3238601256211,7.02375895473844,7.02286808608264,0,6.55250788703459,0,0,5.41610040220442,6.61606518513282,7.71601526664259,9.5085913957772,4.76217393479776,0,5.50938833662798,0,3.80666248977032,0,0,0,4.85203026391962
308,50,108.1782,7920,6,7,1920,1950,0,0,0,319,319,1035,371,0,1406,0,0,1,0,3,1,6,0,2005,0,0,0,144,0,0,0,0,0,3,2,89500,1,1,3,0,4,5,3,1,0,0,2,3,1,0,0,0,0,0,0,0,1,3,2,1,1,0,0,0,0,0,2,0,0,0,0,3,3,1,1,0,1,1,1.43116,-0.693147180559945,5.46100294882513,0,0.661067460949298,2.56494935746154,1.94591014905531,9.04038207416563,7.55747290161475,9.35192673603805,9.36742958721896,11.4020050773849,6.94312242281943,5.91889385427315,0,0,0,5.76832099579377,0,0,7.24921505711439,8.97727273946428,4.69298140968171,0,0,0,4.97673374242057,0,0,0,0
309,30,48.672,12342,4,5,1940,1950,0,262,0,599,861,861,0,0,861,0,0,1,0,1,1,4,0,1961,2,539,158,0,0,0,0,0,0,3,1,82500,0,1,3,0,2,5,3,1,0,1,3,3,0,0,0,0,3,0,3,0,1,5,3,1,1,0,0,0,0,0,3,1,0,0,0,3,3,1,1,0,2,2,1.75985,0,5.37643514581199,1.94591014905531,0.45343549396026,2.56494935746154,1.6094379124341,8.14467918344776,8.14467918344776,8.95686647085414,8.96200720958831,11.3205656934614,6.75925527066369,0,0,5.57215403217776,0,6.39692965521615,0,6.29156913955832,6.75925527066369,9.42084437974393,3.90544139406259,0,0,0,0,0,0,0,5.06890420222023
310,20,90,12378,9,5,2003,2004,0,1274,0,622,1896,1944,0,0,1944,1,0,2,0,3,1,8,3,2003,3,708,208,175,0,0,0,0,0,11,4,360000,0,1,3,3,5,5,5,1,0,1,3,4,0,5,1,0,3,1,3,1,1,5,5,1,1,0,0,0,0,1,3,1,0,0,0,3,3,1,1,1,2,2,1.75985,-0.287682072451781,5.4971682252932,2.30258509299405,0.830882646075266,3.3322045101752,2.94443897916644,9.76978471664462,9.74478486134081,9.79968138381054,9.8001804826702,12.7938620882062,7.57301725605255,0,0,7.15070145759253,0,6.43454651878745,0,6.56385552653213,7.57301725605255,9.42375676753181,4.51085950651685,0,0,0,5.17048399503815,0,0,0,5.34233425196481
311,60,66.0816,7685,6,5,1993,1994,112,518,0,179,697,697,804,0,1501,0,0,2,1,3,1,6,1,1993,2,420,190,63,0,0,0,0,0,5,4,165600,0,1,3,0,3,5,4,1,0,1,3,3,0,3,1,0,3,1,3,1,1,4,4,1,1,0,0,1,0,1,3,1,0,0,0,3,3,1,1,0,1,1,2.10051,0,5.52611672939844,1.94591014905531,0.693227187074641,2.94443897916644,2.56494935746154,9.10575733178374,8.3387839714422,9.38923941196881,9.38974100034247,12.0173365595624,6.54821910276237,6.69084227741856,0,6.25190388316589,0,5.19295685089021,0,6.04263283368238,7.31455283232408,8.94715577112479,4.20590978878743,0,4.72738781871234,0,4.15888308335967,0,0,0,5.25227342804663
312,20,50,8000,6,6,1948,2002,0,680,0,292,972,972,0,0,972,1,0,1,0,2,1,5,1,1948,1,240,0,0,0,0,0,0,0,5,1,132000,0,1,3,0,3,5,3,1,0,1,4,3,0,4,0,0,3,0,3,0,1,5,3,1,1,0,1,0,0,1,3,1,0,0,0,3,3,1,1,0,2,2,1.75985,-0.405465108108164,5.27504873960868,1.38629436111989,0.499363328728819,3.2188758248682,1.94591014905531,8.67128672675364,8.67128672675364,9.36640350760777,9.39374467572138,11.7905647772974,6.880384082186,0,0,6.52356230614951,0,5.68017260901707,0,5.48479693349065,6.880384082186,8.98732181285012,3.93182563272433,0,0,0,0,0,0,0,0
313,190,65,7800,5,7,1939,1950,0,507,0,286,793,793,325,0,1118,1,0,1,0,3,1,5,1,1939,2,410,0,0,0,0,271,0,0,5,4,119900,0,0,3,1,2,5,4,1,0,1,3,3,1,4,0,0,3,0,3,0,1,3,3,1,1,0,1,0,0,0,2,1,0,0,0,3,3,1,1,0,1,1,1.43116,-0.693147180559945,5.41432104230434,1.94591014905531,0.556729319714029,2.77258872223978,1.79175946922805,8.62891344102665,8.28551330907974,9.17946870830909,9.18512512283512,11.6944216812644,6.67708346124714,5.78689738136671,0,6.23048144757848,0,5.65948221575962,0,6.01859321449623,7.02019070831193,8.96200720958831,4.18965474202643,0,0,0,0,0,5.605802066296,5.605802066296,0
314,20,150,215245,7,5,1965,1965,0,1236,820,80,2136,2036,0,0,2036,2,0,2,0,3,1,8,2,1965,2,513,0,0,0,0,0,0,0,6,1,375000,0,1,3,3,3,3,4,1,0,1,3,3,0,4,0,0,3,1,3,1,1,3,3,0,0,0,0,0,0,1,3,1,0,0,1,3,3,1,1,0,2,2,1.75985,-0.287682072451781,5.54322240964376,1.94591014905531,0.857239465165073,3.09104245335832,2.70805020110221,9.56472268985503,9.61266722758384,9.52923037155216,9.52923037155216,12.8346839716157,7.61923341622681,0,0,7.12044437239249,6.71052310945243,4.39444915467244,0,6.24222326545517,7.61923341622681,12.2795368390743,5.01727983681492,0,0,0,0,0,0,0,0
315,70,60,9600,7,7,1925,1990,0,16,0,712,728,832,809,0,1641,0,1,1,1,3,1,6,1,1925,2,546,0,0,234,0,0,0,0,8,4,178000,1,1,4,0,2,5,3,1,0,1,3,3,0,4,0,0,3,0,2,0,1,5,5,1,1,0,1,0,0,0,2,1,0,0,0,3,3,1,1,0,1,1,2.10051,-0.287682072451781,5.61495126094959,1.6094379124341,0.738811558446652,3.09104245335832,2.07944154167984,9.349058291288,8.53640741034004,9.50866560452644,9.54187185170622,12.089544447236,6.72503364216684,6.69703424766648,0,2.83321334405622,0,6.5694814204143,5.45958551414416,6.30444880242198,7.40367029001237,9.16962253869762,4.11087386417331,0,0,0,0,0,0,0,0
316,60,71,7795,7,5,2004,2005,0,425,0,291,716,716,716,0,1432,1,0,2,1,3,1,6,1,2004,2,432,100,51,0,0,0,0,0,7,1,188500,0,1,3,0,5,5,4,1,0,1,3,4,0,4,1,0,3,1,3,1,1,5,4,1,1,0,0,0,0,1,3,1,0,0,0,3,3,1,1,0,2,2,2.10051,0,5.47924906905294,1.94591014905531,0.669972361746895,3.09104245335832,2.70805020110221,9.21283725217477,8.5197898172635,9.54888189471877,9.5493807367031,12.1468585908959,6.57507584059962,6.57507584059962,0,6.05443934626937,0,5.67675380226828,0,6.07073772800249,7.26752542782817,8.96136606062745,4.27666611901606,0,0,0,3.95124371858143,0,0,0,4.61512051684126
317,60,94,13005,7,7,1980,1980,278,692,0,153,845,1153,1200,0,2353,1,0,2,1,4,1,10,1,1983,2,484,288,195,0,0,0,0,0,8,1,260000,0,1,3,0,5,5,4,1,0,1,3,4,2,3,0,0,3,1,3,1,1,3,5,1,1,0,0,1,0,1,3,1,0,0,0,3,3,1,1,0,2,2,2.10051,-0.22314355131421,5.46510218419286,1.94591014905531,0.943077709953362,3.09104245335832,2.70805020110221,9.70941724870763,8.68541582383069,9.53683442021335,9.53683442021335,12.4684407561441,7.05098944706805,7.09090982207998,0,6.5410299991899,0,5.03695260241363,0,6.18414889093748,7.76387128782022,9.4731660684291,4.55387689160054,0,5.63121178182137,0,5.27811465923052,0,0,0,5.66642668811243
318,60,75,9000,8,5,2006,2006,0,0,0,1088,1088,1088,871,0,1959,0,0,2,1,3,1,8,1,2006,3,1025,208,46,0,0,0,0,0,12,3,270000,0,1,3,2,4,5,4,1,0,1,3,4,0,4,1,0,3,1,3,1,1,5,4,1,1,0,1,0,0,1,4,1,0,0,0,3,3,1,1,0,2,2,2.10051,0,5.50482327670922,2.30258509299405,0.835227632911014,3.2188758248682,2.83321334405622,9.65969476565407,9.07165285220229,9.68340182132116,9.68340182132116,12.5061809416774,6.99301512293296,6.77078942390898,0,0,0,6.99301512293296,0,6.93342302573071,7.58069975222456,9.10509096125709,4.33073334028633,0,0,0,3.85014760171006,0,0,0,5.34233425196481
319,60,90,9900,7,5,1993,1993,256,987,0,360,1347,1372,1274,0,2646,1,0,2,1,4,1,9,1,1993,3,656,340,60,144,0,0,0,0,4,1,260000,0,1,3,3,5,5,4,1,0,1,3,4,0,3,1,0,3,1,3,1,1,5,4,0,0,0,1,1,0,1,3,1,0,0,0,3,3,1,1,1,1,1,2.10051,-0.22314355131421,5.68697535633982,2.30258509299405,1.0163557240553,3.09104245335832,2.70805020110221,9.82676848212272,9.1516513756275,9.54337814614876,9.54337814614876,12.4684407561441,7.22475340576797,7.15070145759253,0,6.89568269774787,0,5.88887795833288,4.97673374242057,6.48768401848461,7.8811822022271,9.20039104112251,4.51085950651685,0,5.54907608489522,0,4.11087386417331,0,0,0,5.83188247728352
320,80,392.1138,14115,7,5,1980,1980,225,1036,0,336,1372,1472,0,0,1472,1,0,2,0,3,1,6,2,1980,2,588,233,48,0,0,0,0,0,6,1,187500,0,1,3,2,5,5,4,1,0,1,3,3,0,3,0,0,3,0,3,1,1,3,3,1,1,0,1,1,0,0,3,1,0,0,0,3,3,1,1,0,1,1,1.66703,-0.287682072451781,5.50668563228009,1.94591014905531,0.683519217490156,3.09104245335832,2.70805020110221,9.24038449332456,9.17003907520266,9.53683442021335,9.53683442021335,12.1415394577117,7.29505641646263,0,0,6.94408720822953,0,5.82008293035236,0,6.37842618365159,7.29505641646263,9.55506418479516,5.97409913738273,0,5.42053499927229,0,3.89182029811063,0,0,0,5.4553211153577
