"Id","MSSubClass","LotFrontage","LotArea","OverallQual","OverallCond","YearBuilt","YearRemodAdd","MasVnrArea","BsmtFinSF1","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","X1stFlrSF","X2ndFlrSF","LowQualFinSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","TotRmsAbvGrd","Fireplaces","GarageYrBlt","GarageCars","GarageArea","WoodDeckSF","OpenPorchSF","EnclosedPorch","X3SsnPorch","ScreenPorch","PoolArea","MiscVal","MoSold","YrSold","SalePrice","IsTrainSet","cAlley","cBldgType","cBsmtCond","cBsmtExposure","cBsmtFinType1","cBsmtFinType2","cBsmtQual","cCentralAir","cCondition2","cElectrical","cExterCond","cExterQual","cFence","cFireplaceQu","cFoundation","cFunctional","cGarageCond","cGarageFinish","cGarageQual","cGarageType","cHeating","cHeatingQC","cKitchenQual","cLandContour","cLandSlope","cLotConfig","cLotShape","cMasVnrType","cMiscFeature","cMSSubClass","cMSZoning","paved_drive","cPoolQC","cRoofMatl","cRoofStyle","cSaleCondition","cSaleType","cStreet","cUtilities","cNeighborhood","cExterior1st","cExterior2nd","cHouseStyle","BRBR","GLARooms","OQFB","OQGLA","OQTBSF","OQYB","OQYR","logSalePrice","logX1stFlrSF","logX2ndFlrSF","logX3SsnPorch","logBsmtFinSF1","logBsmtFinSF2","logBsmtUnfSF","logEnclosedPorch","logGarageArea","logGrLivArea","logLotArea","logLotFrontage","logLowQualFinSF","logMasVnrArea","logMiscVal","logOpenPorchSF","logPoolArea","logScreenPorch","logTotalBsmtSF","logWoodDeckSF"
183,20,60,9060,5,6,1957,2006,98,0,0,0,0,1340,0,0,1340,0,0,1,0,3,1,7,1,1957,1,252,116,0,0,180,0,0,0,6,3,120000,TRUE,0,1,1,0,1,1,0,1,0,1,3,3,1,4,1,0,3,1,3,1,1,5,3,1,1,0,1,1,0,1,3,0,0,0,1,3,3,1,1,0,1,1,1.75985,-0.693147180559945,5.25972502735505,1.79175946922805,8.81001204797317,0,9.18870807184907,9.21343557688349,11.6952553550628,7.20117088328168,0,5.19849703126583,0,0,0,0,5.53338948872752,7.20117088328168,9.11173476822206,4.11087386417331,0,4.59511985013459,0,0,0,0,0,4.76217393479776
184,50,63,11426,7,5,2003,2003,0,0,0,1362,1362,1362,720,0,2082,0,0,2,1,3,1,6,0,2003,2,484,280,238,0,0,0,0,0,6,2,200000,TRUE,0,1,3,0,4,5,4,1,0,1,3,3,0,0,1,2,3,0,3,0,1,5,4,1,1,0,1,0,0,0,2,0,0,0,0,3,3,1,1,0,2,2,1.43116,0,5.85220247977447,2.70805020110221,9.58706301121869,9.16272451803452,9.54838280376691,9.54838280376691,12.2060776455177,7.21744343169653,6.58063913728495,0,0,0,7.21744343169653,0,6.18414889093748,7.64156444126097,9.34373425514671,4.15888308335967,0,0,0,5.47646355193151,0,0,0,5.63835466933375
185,50,92,7438,5,8,1908,1991,0,0,0,504,504,936,316,0,1252,0,0,1,0,3,1,5,0,1986,2,576,104,0,0,0,0,0,0,6,4,127000,TRUE,0,1,3,0,4,5,2,1,0,1,3,3,1,0,1,0,3,0,3,1,1,4,3,1,1,0,0,0,0,0,3,0,0,0,0,3,3,1,1,0,0,1,1.43116,-0.693147180559945,5.52704529615615,1.79175946922805,8.74209519574531,7.83241092718792,9.16335358075185,9.20593066348748,11.7519502394255,6.84268328223842,5.75890177387728,0,0,0,6.22455842927536,0,6.3578422665081,7.13329595489607,8.91449171019134,4.53259949315326,0,0,0,0,0,0,0,4.65396035015752
186,75,90,22950,10,9,1892,1993,0,0,0,1107,1107,1518,1518,572,3608,0,0,2,1,4,1,12,2,1993,3,840,0,260,0,0,410,0,0,6,4,475000,TRUE,0,1,3,1,4,5,3,1,0,1,4,4,2,3,0,0,3,0,5,0,1,5,5,1,1,0,0,0,0,0,2,0,0,1,0,3,3,1,1,0,1,1,2.2,-0.22314355131421,5.70932265503182,3.04452243772342,10.4935216899787,9.31208435585947,9.84802769533176,9.90003158756274,13.0710721882777,7.32580750259577,7.32580750259577,0,0,0,7.01031186730723,0,6.73459165997295,8.19118600464279,10.0411167875242,4.51085950651685,6.35088571671474,0,0,5.56452040732269,0,6.01859321449623,6.01859321449623,0
187,80,57.0414,9947,7,5,1990,1991,0,611,0,577,1188,1217,0,0,1217,1,0,2,0,3,1,6,0,1990,2,497,168,27,0,0,0,0,0,6,1,173000,TRUE,0,1,3,2,5,5,4,1,0,1,3,3,2,0,1,0,3,0,3,1,1,5,4,1,1,1,0,0,0,0,3,0,0,0,0,3,3,1,1,0,1,1,1.66703,-0.287682072451781,5.31730266645912,2.70805020110221,9.05017161982336,9.02605689186869,9.54187185170622,9.54237420199846,12.06105265381,7.10496544826984,0,0,6.41673228251233,0,6.35957386867238,0,6.21060007702465,7.10496544826984,9.2051268049233,4.06115654902073,0,0,0,3.3322045101752,0,0,0,5.12989871492307
188,50,60,10410,5,7,1916,1987,0,0,0,660,660,808,704,144,1656,0,0,2,1,3,1,8,0,1916,1,180,0,0,0,140,0,0,0,8,1,135000,TRUE,0,1,3,0,4,5,2,1,0,1,3,3,1,0,0,1,2,0,2,0,1,5,3,1,1,0,1,0,0,0,3,0,0,0,0,3,3,1,1,0,1,1,1.43116,0,5.33753807970132,2.39789527279837,9.0217190130337,8.10198073185319,9.16753724965087,9.20391980417326,11.8130374648005,6.69579891705849,6.55819780281227,4.94875989037817,0,0,6.49375383985169,0,5.19849703126583,7.41276401742656,9.25061821847475,4.11087386417331,4.97673374242057,0,0,0,0,0,0,0
189,90,64,7018,5,5,1979,1979,275,1086,0,0,1086,1224,0,0,1224,2,0,0,2,2,2,6,2,1979,2,528,120,0,0,0,0,0,0,6,1,153337,TRUE,0,0,3,2,5,5,4,1,0,1,3,3,0,3,0,0,3,0,3,0,1,3,3,0,1,0,1,1,0,0,3,0,0,0,0,3,3,1,1,0,1,1,1.35074,0,5.32300997913841,0,8.71948076085107,8.59987855803485,9.19988591407232,9.19988591407232,11.9403999141166,7.11069612297883,0,0,6.99117688712121,0,0,0,6.2709884318583,7.11069612297883,8.85637603673042,4.17438726989564,0,5.62040086571715,0,0,0,0,0,4.79579054559674
190,120,41,4923,8,5,2001,2002,0,1153,0,440,1593,1593,0,0,1593,1,0,1,1,0,1,5,1,2001,2,682,0,120,0,0,224,0,0,8,2,286000,TRUE,0,1,3,2,5,5,5,1,0,1,3,4,0,4,1,0,3,1,3,1,1,5,5,1,1,0,1,0,0,1,3,0,0,0,0,3,3,1,1,1,2,2,1.75985,1.09861228866811,5.76707021389212,2.19722457733622,9.45289431681022,9.45289431681022,9.68090634307809,9.6814059371683,12.5637505862994,7.37400185935016,0,0,7.05098944706805,0,6.08904487544685,0,6.52649485957079,7.37400185935016,8.50187648730434,3.73766961828337,0,0,0,4.79579054559674,0,5.41610040220442,5.41610040220442,0
191,70,70,10570,8,8,1932,1994,0,297,0,556,853,1549,1178,0,2727,0,0,2,1,3,1,10,2,1932,2,440,0,74,0,0,0,0,0,12,3,315000,TRUE,0,1,4,0,2,5,4,1,0,1,3,4,0,3,0,3,3,0,3,0,1,3,4,0,0,0,1,0,0,0,3,0,0,0,1,3,3,1,1,0,2,2,2.10051,0,5.61203261604663,2.83321334405622,9.99044476139203,8.82834762005316,9.64581725415232,9.677402178301,12.6603310924059,7.34601020991329,7.07242190053737,0,5.6970934865054,0,6.32256523992728,0,6.08904487544685,7.91132401896335,9.26586968176866,4.26267987704132,0,0,0,4.31748811353631,0,0,0,0
192,60,104.6604,7472,7,9,1972,2004,138,626,0,99,725,725,754,0,1479,1,0,1,1,4,1,7,0,1972,2,484,0,32,0,0,0,0,0,6,3,184000,TRUE,0,1,3,0,3,5,3,1,0,1,3,3,0,0,0,0,3,1,3,1,1,4,4,1,1,1,0,1,0,1,3,0,0,0,0,3,3,1,1,0,1,1,2.10051,-0.510825623765991,5.35793307622239,2.07944154167984,9.24512819746185,8.53227882883428,9.53278612436426,9.54888189471877,12.122696471359,6.5875500148248,6.62671774924902,0,6.44094654063292,0,4.60517018598809,0,6.18414889093748,7.29979736675816,8.91905180393029,4.66023017745681,0,4.93447393313069,0,3.49650756146648,0,0,0,0
193,20,68,9017,7,5,1999,1999,0,560,0,871,1431,1431,0,0,1431,1,0,2,0,3,1,6,0,1999,2,666,0,35,0,0,0,0,0,9,1,192000,TRUE,0,1,3,2,5,5,4,1,0,1,3,4,0,0,1,0,3,1,3,1,1,5,4,1,1,0,0,0,0,1,3,0,0,0,0,3,3,1,1,0,2,2,1.75985,-0.287682072451781,5.47855341685097,2.70805020110221,9.21213875391756,9.21213875391756,9.54638394530584,9.54638394530584,12.1652558593297,7.26682734752059,0,0,6.3297209055227,0,6.77078942390898,0,6.50279004591562,7.26682734752059,9.10697785898103,4.23410650459726,0,0,0,3.58351893845611,0,0,0,0
194,160,24,2522,7,5,2004,2004,50,0,0,970,970,970,739,0,1709,0,0,2,0,3,1,7,0,2004,2,380,0,40,0,0,0,0,0,5,4,130000,TRUE,0,0,3,0,4,5,4,1,0,1,3,4,0,0,1,3,3,0,3,0,1,5,4,1,1,0,1,1,0,0,2,0,0,0,0,3,3,1,1,0,2,2,2.10051,-0.287682072451781,5.50184113099259,2.70805020110221,9.38965741974984,8.82335348511379,9.54888189471877,9.54888189471877,11.7752974217158,6.87832646829133,6.60665018619822,0,0,0,6.87832646829133,0,5.9427993751267,7.44424864949671,7.83320394864106,3.2188758248682,0,3.93182563272433,0,3.71357206670431,0,0,0,0
195,20,60,7180,5,7,1972,1972,0,390,0,474,864,864,0,0,864,0,0,1,0,3,1,5,0,1989,1,352,0,0,0,0,0,0,0,5,2,127000,TRUE,0,1,3,2,3,5,3,1,0,1,3,3,0,0,0,0,3,0,3,0,1,3,3,1,1,0,0,0,0,1,3,0,0,0,1,3,3,1,1,0,1,1,1.75985,-0.693147180559945,5.15790521283129,1.79175946922805,8.37124213593193,8.37124213593193,9.19634286233233,9.19634286233233,11.7519502394255,6.76272950693188,0,0,5.96870755998537,0,6.16331480403464,0,5.8664680569333,6.76272950693188,8.87919392811032,4.11087386417331,0,0,0,0,0,0,0,0
196,160,24,2280,6,6,1976,1976,0,566,0,289,855,855,601,0,1456,0,0,2,1,3,1,7,1,1976,2,440,87,0,0,0,0,0,0,7,1,148500,TRUE,0,0,3,0,3,5,4,1,0,1,3,3,0,3,0,0,3,0,3,1,1,3,3,1,1,0,1,0,0,0,3,0,0,0,0,3,3,1,1,0,1,1,2.10051,0,5.34233425196481,2.56494935746154,9.07532216029809,8.54305585094196,9.38067368945807,9.38067368945807,11.908346971209,6.75227037614174,6.40025744530882,0,6.34035930372775,0,5.66988092298052,0,6.08904487544685,7.2841348061952,7.73236922228439,3.2188758248682,0,0,0,0,0,0,0,4.47733681447821
197,20,79,9416,7,5,2007,2007,205,1126,0,600,1726,1726,0,0,1726,1,0,2,0,3,1,8,1,2007,3,786,171,138,0,0,266,0,0,9,3,311872,TRUE,0,1,3,0,5,5,5,1,0,1,3,5,0,4,1,0,3,1,3,1,1,5,5,1,1,0,1,1,0,1,3,0,0,0,1,4,5,1,1,0,2,2,1.75985,-0.287682072451781,5.37874461566065,2.70805020110221,9.39955478502731,9.39955478502731,9.55037767476189,9.55037767476189,12.6503513326417,7.45414107814668,0,0,7.02731451403978,0,6.39859493453521,0,6.6682282484174,7.45414107814668,9.15027184551006,4.38202663467388,0,5.32787616878958,0,4.93447393313069,0,5.58724865840025,5.58724865840025,5.14749447681345
198,75,174,25419,8,4,1918,1990,0,1036,184,140,1360,1360,1360,392,3112,1,1,2,0,4,1,8,1,1918,2,795,0,16,552,0,0,512,0,3,4,235000,TRUE,0,1,3,0,5,3,3,1,0,1,4,4,2,5,1,0,3,0,3,0,1,4,4,1,1,0,1,0,0,0,3,0,1,0,0,2,3,1,1,0,1,1,2.10051,-0.510825623765991,5.96614673912369,2.83321334405622,10.1225025932666,9.29477342795101,9.63854496705384,9.67539427149601,12.3673450484364,7.21597500265147,7.21597500265147,0,6.94408720822953,5.22035582507832,4.94875989037817,6.31535800152233,6.67959918584438,8.04334217044161,10.1432915447434,5.16478597392351,5.97380961186926,0,0,2.83321334405622,6.24027584517077,0,0,0
199,75,92,5520,6,6,1912,1950,0,0,0,755,755,929,929,371,2229,0,0,1,0,5,1,8,0,1960,0,0,0,198,30,0,0,0,0,7,1,104000,TRUE,0,1,3,0,4,5,3,1,0,1,3,3,1,0,0,0,0,0,0,0,1,5,3,1,1,0,1,0,0,0,2,0,0,0,0,2,3,1,1,0,1,1,2.2,-1.09861228866811,5.63344941981029,1.94591014905531,9.50114257176421,8.41869794466714,9.34775172779914,9.36742958721896,11.5521557934619,6.8351845861473,6.8351845861473,0,0,0,6.62804137617953,3.43398720448515,0,7.70975686445416,8.61631428228404,4.53259949315326,5.91889385427315,0,0,5.29330482472449,0,0,0,0
200,20,76,9591,8,5,2004,2005,262,1088,0,625,1713,1713,0,0,1713,1,0,2,0,3,1,7,1,2004,3,856,0,26,0,0,170,0,0,1,1,274900,TRUE,0,1,3,2,5,5,5,1,0,1,3,4,0,4,1,0,3,1,3,1,1,5,5,1,1,0,1,1,0,1,3,0,0,0,1,3,3,1,1,1,2,2,1.75985,-0.287682072451781,5.50416942075219,2.83321334405622,9.52551600873689,9.52551600873689,9.68240437718884,9.68290322361684,12.5241663118332,7.44658509915773,0,0,6.99301512293296,0,6.4393503711001,0,6.75343791859778,7.44658509915773,9.16868469670735,4.34380542185368,0,5.57215403217776,0,3.29583686600433,0,5.14166355650266,5.14166355650266,0
201,20,80,8546,4,5,2003,2004,0,0,0,1121,1121,1121,0,0,1121,0,0,2,0,2,1,5,0,2003,2,440,132,64,0,0,0,0,0,3,0,140000,TRUE,0,1,3,0,4,5,4,1,0,1,3,3,0,0,1,0,3,1,3,1,1,5,3,1,1,0,1,0,0,1,2,0,0,0,0,3,3,1,1,0,2,2,1.75985,0,5.41698889626554,2.19722457733622,8.4084937744929,8.4084937744929,8.98882050177807,8.98931956604295,11.8494048444231,7.02286808608264,0,0,0,0,7.02286808608264,0,6.08904487544685,7.02286808608264,9.05333562316602,4.39444915467244,0,0,0,4.17438726989564,0,0,0,4.89034912822175
202,20,75,10125,6,6,1977,1977,0,641,279,276,1196,1279,0,0,1279,0,1,2,0,3,1,6,2,1980,2,473,238,83,0,0,0,0,0,2,2,171500,TRUE,0,1,3,0,3,3,3,1,0,1,3,3,1,2,0,0,3,0,3,0,1,3,3,1,1,0,1,0,0,1,3,0,0,0,0,3,3,1,1,0,1,1,1.75985,-0.287682072451781,5.36675452810127,2.56494935746154,8.9457235724554,8.87863674743007,9.3811795916611,9.3811795916611,12.0523443764749,7.15461535691366,0,0,6.46458830368996,5.63478960316925,5.62401750618734,0,6.16120732169508,7.15461535691366,9.22286165252985,4.33073334028633,0,0,0,4.43081679884331,0,0,0,5.47646355193151
203,50,50,7000,6,6,1924,1950,0,617,0,0,617,865,445,0,1310,0,0,2,0,2,1,6,0,1924,1,398,0,0,126,0,0,0,0,5,4,112000,TRUE,0,1,3,0,2,5,2,1,0,1,4,3,0,0,0,1,3,0,3,1,1,4,3,1,1,0,1,0,0,0,3,0,0,0,0,3,2,1,1,0,1,1,1.43116,0,5.39059264265721,2.56494935746154,8.96966910379376,8.21689858091361,9.3540077217886,9.36742958721896,11.6262630788088,6.76388490856244,6.10031895202006,0,6.42648845745769,0,0,4.84418708645859,5.98896141688986,7.1785454837637,8.8538082749772,3.93182563272433,0,0,0,0,0,0,0,0
204,120,84.7002,4438,6,5,2004,2004,205,662,0,186,848,848,0,0,848,1,0,1,0,1,1,3,1,2004,2,420,149,0,0,0,0,0,0,1,2,149000,TRUE,0,1,3,2,5,5,4,1,0,1,3,4,0,4,1,0,3,1,3,1,1,5,4,1,1,0,1,1,0,1,2,0,0,0,0,3,3,1,1,0,2,2,1.75985,0,5.64779983990526,1.94591014905531,8.53483662658883,8.53483662658883,9.39474309497396,9.39474309497396,11.9117082963145,6.74405918631135,0,0,6.49677499018586,0,5.23110861685459,0,6.04263283368238,6.74405918631135,8.39818440483404,4.4508551593233,0,5.32787616878958,0,0,0,0,0,5.01063529409626
205,50,50,3500,5,7,1947,1950,0,312,0,408,720,720,564,0,1284,0,0,1,1,2,1,5,0,1948,1,240,0,35,0,0,0,0,0,4,1,110000,TRUE,0,1,3,0,2,5,3,1,0,1,3,3,1,0,0,0,3,0,3,0,1,3,3,1,1,0,1,0,0,0,2,0,0,0,0,3,3,1,1,0,0,1,1.43116,0,5.55218409050509,1.79175946922805,8.76732914779405,8.18896686364888,9.18358563466736,9.18512512283512,11.6082447356423,6.58063913728495,6.33682573114644,0,5.74620319054015,0,6.0137151560428,0,5.48479693349065,7.15851399732932,8.16080392095467,3.93182563272433,0,0,0,3.58351893845611,0,0,0,0
206,20,99,11851,7,5,1990,1990,0,0,0,1424,1424,1442,0,0,1442,0,0,2,0,3,1,5,0,1990,2,500,0,34,0,508,0,0,0,5,1,180500,TRUE,0,1,3,0,4,5,4,1,0,1,3,3,0,0,1,0,3,1,3,1,1,5,3,1,1,0,1,0,0,1,3,0,0,0,0,3,3,1,1,0,1,1,1.75985,-0.287682072451781,5.66780981419738,2.70805020110221,9.21979553074694,9.2072355570227,9.54187185170622,9.54187185170622,12.1034915969059,7.27447955877387,0,6.23244801655052,0,0,7.26192709270275,0,6.21660610108486,7.27447955877387,9.38025190869346,4.60517018598809,0,0,0,3.55534806148941,0,0,0,0
207,20,40,13673,5,5,1962,1962,0,0,0,1140,1140,1696,0,0,1696,0,0,1,1,3,1,8,1,1962,1,349,0,30,0,0,0,0,0,3,3,143900,TRUE,0,1,3,0,4,5,3,1,0,1,4,3,0,3,0,1,3,1,3,1,1,3,3,1,1,1,0,0,0,1,3,0,0,0,0,3,3,1,1,0,1,1,1.75985,-0.287682072451781,5.36129216570943,1.79175946922805,9.0455836463617,8.64839687703158,9.19125948416339,9.19125948416339,11.8768808421216,7.43661726523423,0,0,0,0,7.03966034986208,0,5.85793315448346,7.43661726523423,9.52325149847374,3.71357206670431,0,0,0,3.43398720448515,0,0,0,0
208,20,66.5496,12493,4,5,1960,1960,0,419,306,375,1100,1100,0,0,1100,1,0,1,0,3,1,6,1,1960,1,312,355,0,0,0,0,0,0,4,2,141000,TRUE,0,1,3,0,3,3,3,1,0,1,3,3,2,1,1,0,3,1,3,1,1,3,3,1,1,0,0,0,0,1,3,0,0,0,0,3,3,1,1,0,1,1,1.75985,-0.693147180559945,5.21674571285422,1.6094379124341,8.38958706681109,8.38958706681109,8.96712165623092,8.96712165623092,11.8565222615337,7.00397413672268,0,0,6.04025471127741,5.7268477475872,5.92958914338989,0,5.74620319054015,7.00397413672268,9.43300380805352,4.21286214284908,0,0,0,0,0,0,0,5.87493073085203
209,60,61.7916,14364,7,5,1988,1989,128,1065,0,92,1157,1180,882,0,2062,1,0,2,1,3,1,7,1,1988,2,454,60,55,0,0,154,0,0,4,3,277000,TRUE,0,1,3,3,5,5,4,1,0,1,3,4,0,4,0,0,3,1,3,1,1,5,3,0,0,0,0,1,0,1,3,0,0,0,0,3,3,1,1,0,1,1,2.10051,0,5.68891052869023,2.70805020110221,9.57741109209704,8.99961934066053,9.54086639341985,9.54136924893133,12.5317763952713,7.07411681619736,6.78332520060396,0,6.97166860472579,0,4.53259949315326,0,6.12029741895095,7.63191651307125,9.57254997141339,4.13982130656598,0,4.85981240436167,0,4.02535169073515,0,5.04342511691925,5.04342511691925,4.11087386417331
210,20,75,8250,6,7,1964,1964,260,787,0,305,1092,1092,0,0,1092,1,0,1,0,3,1,6,0,1964,2,504,0,0,0,0,0,0,0,7,2,145000,TRUE,0,1,3,0,2,5,4,1,0,1,3,3,1,0,0,0,4,1,3,1,1,5,3,1,1,0,1,1,0,1,3,0,0,0,1,3,3,1,1,0,1,1,1.75985,-0.693147180559945,5.20948615284142,1.94591014905531,8.7876782390395,8.7876782390395,9.37458281537023,9.37458281537023,11.8844959179307,6.99668148817654,0,0,6.66949808985788,0,5.72358510195238,0,6.22455842927536,6.99668148817654,9.01808968410434,4.33073334028633,0,5.56452040732269,0,0,0,0,0,0
211,30,67,5604,5,6,1925,1950,0,468,0,396,864,864,0,0,864,1,0,1,0,2,1,5,0,1929,0,0,0,0,96,0,0,0,0,4,2,98000,TRUE,0,1,3,0,2,5,3,0,0,0,3,3,0,0,0,0,0,0,0,0,1,3,3,1,1,0,1,0,0,0,3,0,0,0,0,3,3,1,1,0,1,1,1.75985,-0.405465108108164,5.15790521283129,1.79175946922805,8.37124213593193,8.37124213593193,9.17222304986305,9.18512512283512,11.4927329616823,6.76272950693188,0,0,6.15060276844628,0,5.98393628068719,4.57471097850338,0,6.76272950693188,8.63141433550626,4.21950770517611,0,0,0,0,0,0,0,0
212,20,83,10420,6,5,2009,2009,0,36,0,1176,1212,1212,0,0,1212,0,0,2,0,3,1,6,0,2009,2,460,100,22,0,0,0,0,0,3,0,186000,TRUE,0,1,3,1,5,5,4,1,0,1,3,3,0,0,1,0,3,1,3,1,1,5,4,1,1,0,1,0,0,1,3,0,0,0,0,3,3,1,1,0,2,2,1.75985,-0.287682072451781,5.31320597904179,2.56494935746154,8.89192414015454,8.89192414015454,9.39723479061527,9.39723479061527,12.133507329025,7.10085190894405,0,0,3.61091791264422,0,7.07072410726028,0,6.13339804299665,7.10085190894405,9.25157827999243,4.43081679884331,0,0,0,3.13549421592915,0,0,0,4.61512051684126
213,60,72,8640,7,5,2009,2009,0,822,0,78,900,932,920,0,1852,1,0,2,1,3,1,7,1,2009,2,644,168,108,0,0,0,0,0,7,1,252678,TRUE,0,1,3,0,5,5,4,1,0,1,3,3,0,3,1,0,3,1,3,1,1,5,4,1,1,0,1,0,0,1,4,0,0,0,0,4,5,1,1,0,2,2,2.10051,0,5.58188383866613,2.70805020110221,9.47000869797276,8.74846362994206,9.55137361992496,9.55137361992496,12.43987518743,6.83840520084734,6.82546003625531,0,6.71295620067707,0,4.36944785246702,0,6.46925031679577,7.52456122628536,9.0642735958414,4.29045944114839,0,0,0,4.69134788222914,0,0,0,5.12989871492307
214,20,43,13568,5,5,1995,1995,0,716,0,274,990,990,0,0,990,0,1,1,0,3,1,5,0,1996,2,576,224,0,0,0,0,0,0,7,4,156000,TRUE,0,1,3,0,3,5,4,1,0,1,3,3,0,0,1,0,3,0,3,1,1,5,3,1,1,1,0,0,0,1,3,0,0,0,0,3,3,1,1,0,2,2,1.75985,-0.693147180559945,5.29330482472449,1.79175946922805,8.50734485536142,8.50734485536142,9.20793748735987,9.20793748735987,11.9576176964675,6.89871453432999,0,0,6.57507584059962,0,5.61677109766657,0,6.3578422665081,6.89871453432999,9.51554305814595,3.78418963391826,0,0,0,0,0,0,0,5.41610040220442
215,60,47.112,10900,6,7,1977,1977,153,378,0,311,689,689,703,0,1392,0,0,1,1,3,1,6,0,1977,1,299,0,36,0,0,0,0,450,3,0,161750,TRUE,0,1,3,0,5,5,4,1,0,1,3,3,1,0,0,0,3,1,3,1,1,5,3,1,1,0,0,1,0,1,3,0,0,0,0,3,3,1,1,0,1,1,2.10051,-0.287682072451781,5.4510384535657,1.94591014905531,9.03037603475591,8.32724260745779,9.3811795916611,9.3811795916611,11.9938133947243,6.5366915975913,6.55677835615804,0,5.93753620508243,0,5.74300318780948,0,5.7037824746562,7.23921497377981,9.29660980712836,3.87353162624617,0,5.03695260241363,6.11146733950268,3.61091791264422,0,0,0,0
216,20,72,10011,5,6,1957,1996,64,360,0,710,1070,1236,0,0,1236,0,1,1,0,2,1,6,1,1957,1,447,0,0,0,0,0,0,0,5,4,134450,TRUE,0,1,3,0,2,5,3,1,0,1,3,3,1,2,0,1,3,0,3,1,1,3,4,1,1,0,0,1,0,1,3,0,0,0,0,3,3,1,1,0,1,1,1.75985,-0.405465108108164,5.33271879326537,1.79175946922805,8.72923534965927,8.5850387383113,9.18870807184907,9.20843856468659,11.8089550993785,7.12044437239249,0,0,5.88887795833288,0,6.56667242980324,0,6.10479323241498,7.12044437239249,9.21153965255166,4.29045944114839,0,4.17438726989564,0,0,0,0,0,0
217,20,65,8450,7,5,2004,2004,266,946,0,490,1436,1436,0,0,1436,1,0,2,0,3,1,8,0,2004,2,484,139,98,0,0,0,0,0,4,2,210000,TRUE,0,1,3,1,5,5,4,1,0,1,3,4,0,0,1,0,3,0,3,1,1,5,4,1,1,0,1,1,0,1,3,0,0,0,0,3,3,1,1,0,2,2,1.75985,-0.287682072451781,5.19573077777294,2.70805020110221,9.21562637640542,9.21562637640542,9.54888189471877,9.54888189471877,12.254867571593,7.27031288607902,0,0,6.85329909318608,0,6.19644412779452,0,6.18414889093748,7.27031288607902,9.04204005654448,4.18965474202643,0,5.58724865840025,0,4.59511985013459,0,0,0,4.9416424226093
218,70,57,9906,4,4,1925,1950,0,0,0,686,686,810,518,0,1328,0,0,1,0,3,1,8,0,1940,1,210,0,172,60,0,0,0,0,9,4,107000,TRUE,0,1,3,0,4,5,3,0,0,1,3,3,0,0,0,0,3,0,3,0,1,2,3,1,1,0,1,0,0,0,2,0,0,0,0,2,3,1,1,0,1,1,2.10051,-0.693147180559945,5.11799381241676,1.6094379124341,8.57791192645094,7.91753635394363,8.94910546953925,8.96200720958831,11.5805934591948,6.69826805411541,6.25190388316589,0,0,0,6.53233429222235,4.11087386417331,5.35185813347607,7.19218205871325,9.20099685697303,4.06044301054642,0,0,0,5.15329159449778,0,0,0,0
219,50,67.5324,15660,7,9,1939,2006,312,341,0,457,798,1137,817,0,1954,0,1,1,1,3,1,8,2,1939,2,431,0,119,150,0,0,0,0,5,2,311500,TRUE,0,1,3,0,2,5,3,1,0,1,4,4,0,3,0,0,3,0,3,1,1,5,4,1,1,0,0,1,0,0,3,0,0,0,0,3,3,1,1,0,2,2,1.43116,-0.287682072451781,5.50227809844547,2.07944154167984,9.52361708908944,8.62819774945915,9.5159114772637,9.54987932996818,12.6491578274774,7.03702761468628,6.70686233660275,0,5.8348107370626,0,6.12686918411419,5.01727983681492,6.06842558824411,7.57814547241947,9.65892882446643,4.22730662614312,0,5.74620319054015,0,4.78749174278205,0,0,0,0
220,120,43,3010,7,5,2005,2006,16,16,0,1232,1248,1248,0,0,1248,0,0,2,0,2,1,5,0,2005,2,438,108,0,0,0,0,0,0,3,4,167240,TRUE,0,1,3,2,5,5,4,1,0,1,3,4,0,0,1,0,3,1,3,1,1,5,4,1,1,0,1,1,0,1,3,0,0,0,0,4,5,1,1,0,2,2,1.75985,0,5.52385804246197,2.70805020110221,9.07532216029809,9.07532216029809,9.5493807367031,9.54987932996818,12.0271911648834,7.13009851012558,0,0,2.83321334405622,0,7.11720550316434,0,6.08449941307517,7.13009851012558,8.01002752848173,3.78418963391826,0,2.83321334405622,0,0,0,0,0,4.69134788222914
221,20,73,8990,7,5,2006,2006,0,0,0,1498,1498,1498,0,0,1498,0,0,2,0,2,1,5,0,2006,2,675,351,33,0,0,0,0,0,4,4,204900,TRUE,0,1,3,1,4,5,4,1,0,1,3,4,0,0,1,0,3,1,3,1,1,5,4,1,1,0,0,0,0,1,3,0,0,0,0,4,5,1,1,0,2,2,1.75985,0,5.70578047731887,2.70805020110221,9.25789167383441,9.25789167383441,9.54987932996818,9.54987932996818,12.2302822146446,7.3125534981026,0,0,0,0,7.3125534981026,0,6.51619307604296,7.3125534981026,9.10397935598477,4.30406509320417,0,0,0,3.52636052461616,0,0,0,5.8636311755981
